,GAME_DATE,MATCHUP,HOME,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
48,"JAN 03, 2024",MEM,0,W,14,20,0.412,240,41,85,0.482,12,26,0.462,22,27,0.815,7,39,46,25,5,6,12,20,116
49,"JAN 01, 2024",CLE,1,W,13,20,0.394,240,42,87,0.483,11,30,0.367,29,40,0.725,10,37,47,25,5,4,11,22,124
50,"DEC 30, 2023",DET,0,L,12,20,0.375,240,46,91,0.505,12,24,0.5,23,28,0.821,6,27,33,26,9,5,7,27,127
51,"DEC 29, 2023",BOS,0,L,12,19,0.387,240,44,95,0.463,17,44,0.386,13,20,0.65,9,29,38,29,10,6,4,15,118
52,"DEC 27, 2023",WAS,0,W,12,18,0.4,240,52,91,0.571,15,38,0.395,13,19,0.684,14,39,53,43,12,5,17,18,132
53,"DEC 23, 2023",UTA,1,L,11,18,0.379,240,45,94,0.479,13,32,0.406,16,19,0.842,12,27,39,35,7,5,11,17,119
54,"DEC 22, 2023",PHI,0,L,11,17,0.393,240,39,87,0.448,9,33,0.273,24,28,0.857,11,35,46,30,9,6,12,16,111
55,"DEC 20, 2023",DEN,1,L,11,16,0.407,240,43,90,0.478,9,27,0.333,9,13,0.692,10,31,41,26,3,5,11,12,104
56,"DEC 18, 2023",CHA,1,W,11,15,0.423,240,44,86,0.512,8,29,0.276,18,22,0.818,15,36,51,30,4,4,17,16,114
57,"DEC 15, 2023",ATL,1,L,10,15,0.4,240,40,77,0.519,10,31,0.323,14,25,0.56,3,29,32,30,8,6,14,19,104
58,"DEC 13, 2023",ATL,1,W,10,14,0.417,240,50,87,0.575,18,34,0.529,17,24,0.708,9,38,47,39,3,9,14,18,135
59,"DEC 11, 2023",NYK,0,L,9,14,0.391,240,47,96,0.49,14,39,0.359,22,30,0.733,17,21,38,32,12,0,10,21,130
60,"DEC 08, 2023",CHA,0,L,9,13,0.409,240,47,93,0.505,6,32,0.188,16,21,0.762,14,28,42,32,7,2,14,21,116
61,"DEC 06, 2023",MIA,1,L,9,12,0.429,240,37,86,0.43,14,37,0.378,15,17,0.882,8,38,46,29,3,8,14,18,103
62,"DEC 01, 2023",NYK,1,L,9,11,0.45,240,44,100,0.44,6,32,0.188,12,17,0.706,19,29,48,32,7,6,12,19,106
63,"NOV 29, 2023",PHX,1,W,9,10,0.474,240,42,93,0.452,10,27,0.37,18,21,0.857,15,34,49,25,7,5,9,22,112
64,"NOV 28, 2023",BKN,0,L,8,10,0.444,240,39,101,0.386,13,36,0.361,12,19,0.632,15,31,46,27,11,3,7,21,103
65,"NOV 26, 2023",CLE,0,L,8,9,0.471,240,37,89,0.416,8,32,0.25,20,29,0.69,17,33,50,17,9,3,12,11,102
66,"NOV 24, 2023",CHI,1,W,8,8,0.5,240,44,83,0.53,13,39,0.333,20,27,0.741,13,27,40,32,8,6,14,14,121
67,"NOV 22, 2023",IND,0,W,7,8,0.467,240,48,90,0.533,11,27,0.407,25,30,0.833,13,33,46,26,7,3,17,15,132
68,"NOV 21, 2023",ORL,0,L,6,8,0.429,240,38,75,0.507,14,28,0.5,17,22,0.773,5,33,38,29,6,6,23,20,107
69,"NOV 19, 2023",DET,1,W,6,7,0.462,240,55,102,0.539,14,36,0.389,18,29,0.621,12,35,47,44,10,5,7,23,142
70,"NOV 17, 2023",BOS,1,L,5,7,0.417,240,42,87,0.483,12,33,0.364,9,14,0.643,5,36,41,29,4,1,13,11,105
71,"NOV 15, 2023",MIL,1,L,5,6,0.455,240,38,96,0.396,9,33,0.273,27,31,0.871,26,29,55,28,10,8,14,19,112
72,"NOV 13, 2023",WAS,1,W,5,5,0.5,240,45,90,0.5,4,20,0.2,17,25,0.68,16,32,48,28,11,4,16,13,111
73,"NOV 11, 2023",BOS,0,L,4,5,0.444,240,35,91,0.385,10,37,0.27,14,16,0.875,7,30,37,25,8,1,8,14,94
74,"NOV 08, 2023",DAL,0,W,4,4,0.5,240,49,99,0.495,11,36,0.306,18,27,0.667,15,35,50,27,10,4,11,25,127
75,"NOV 05, 2023",SAS,0,W,3,4,0.429,265,44,97,0.454,19,48,0.396,16,26,0.615,13,34,47,29,12,6,14,15,123
76,"NOV 02, 2023",PHI,0,L,2,4,0.333,240,38,79,0.481,10,28,0.357,13,19,0.684,9,32,41,30,4,3,19,20,99
77,"NOV 01, 2023",MIL,1,W,2,3,0.4,240,51,91,0.56,15,38,0.395,13,14,0.929,15,35,50,35,7,6,16,25,130
78,"OCT 30, 2023",POR,1,L,1,3,0.25,240,38,94,0.404,4,29,0.138,11,15,0.733,14,33,47,19,10,4,11,17,91
79,"OCT 28, 2023",PHI,1,L,1,2,0.333,240,38,87,0.437,17,32,0.531,14,19,0.737,13,28,41,28,5,5,13,19,107
80,"OCT 27, 2023",CHI,0,L,1,1,0.5,265,39,84,0.464,9,36,0.25,16,25,0.64,8,45,53,25,5,2,21,29,103
81,"OCT 25, 2023",MIN,1,W,1,0,1.0,240,36,90,0.4,14,35,0.4,11,16,0.688,8,39,47,27,9,11,14,18,97
