,GAME_DATE,MATCHUP,HOME,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
24,"FEB 28, 2024",CHI,0,L,38,20,0.655,290,45,104,0.433,22,54,0.407,11,19,0.579,5,34,39,37,7,11,12,25,123
25,"FEB 27, 2024",DAL,1,W,38,19,0.667,240,44,83,0.53,20,40,0.5,13,18,0.722,9,38,47,35,2,4,16,12,121
26,"FEB 25, 2024",WAS,0,W,37,19,0.661,240,42,83,0.506,10,32,0.313,20,27,0.741,6,41,47,35,6,6,10,16,114
27,"FEB 23, 2024",PHI,0,L,36,19,0.655,240,34,80,0.425,8,27,0.296,21,31,0.677,5,38,43,24,5,8,10,15,97
28,"FEB 22, 2024",ORL,1,L,36,18,0.667,240,39,70,0.557,10,22,0.455,21,26,0.808,7,26,33,31,8,5,17,18,109
29,"FEB 14, 2024",CHI,1,W,36,17,0.679,240,40,83,0.482,12,37,0.324,16,21,0.762,6,30,36,31,6,2,8,18,108
30,"FEB 12, 2024",PHI,1,L,35,17,0.673,240,44,92,0.478,13,37,0.351,20,25,0.8,15,28,43,33,6,8,10,17,121
31,"FEB 10, 2024",TOR,0,W,35,16,0.686,240,48,92,0.522,14,41,0.341,9,13,0.692,14,33,47,36,5,4,10,18,119
32,"FEB 08, 2024",BKN,0,W,34,16,0.68,240,43,80,0.538,15,37,0.405,17,17,1.0,7,41,48,26,8,13,15,18,118
33,"FEB 07, 2024",WAS,0,W,33,16,0.673,240,43,88,0.489,12,35,0.343,16,22,0.727,7,39,46,25,4,5,14,11,114
34,"FEB 05, 2024",SAC,1,W,32,16,0.667,240,51,88,0.58,23,41,0.561,11,17,0.647,5,40,45,36,10,5,8,15,136
35,"FEB 03, 2024",SAS,0,W,31,16,0.66,240,46,97,0.474,13,44,0.295,12,13,0.923,10,41,51,31,6,4,9,19,117
36,"FEB 01, 2024",MEM,0,W,30,16,0.652,240,41,86,0.477,14,35,0.4,12,18,0.667,10,38,48,26,6,8,14,16,108
37,"JAN 31, 2024",DET,1,W,29,16,0.644,240,47,89,0.528,12,35,0.343,22,23,0.957,10,23,33,26,13,5,9,15,128
38,"JAN 29, 2024",LAC,1,W,28,16,0.636,240,42,86,0.488,13,40,0.325,21,26,0.808,11,35,46,28,6,3,13,18,118
39,"JAN 26, 2024",MIL,0,W,27,16,0.628,240,38,92,0.413,14,36,0.389,22,31,0.71,15,36,51,20,7,8,13,22,112
40,"JAN 24, 2024",MIL,0,L,26,16,0.619,240,46,91,0.505,13,38,0.342,11,15,0.733,6,33,39,26,5,2,12,18,116
41,"JAN 22, 2024",ORL,0,W,26,15,0.634,240,45,80,0.563,20,38,0.526,16,22,0.727,9,30,39,29,10,4,9,20,126
42,"JAN 20, 2024",ATL,0,W,25,15,0.625,240,43,85,0.506,16,43,0.372,14,16,0.875,4,45,49,32,7,6,13,16,116
43,"JAN 17, 2024",MIL,1,W,24,15,0.615,240,55,93,0.591,12,28,0.429,13,19,0.684,11,44,55,36,5,3,10,9,135
44,"JAN 15, 2024",CHI,1,W,23,15,0.605,240,39,95,0.411,20,57,0.351,11,11,1.0,13,35,48,28,9,3,11,14,109
45,"JAN 11, 2024",BKN,1,W,22,15,0.595,240,32,82,0.39,13,44,0.295,34,43,0.791,12,35,47,16,11,6,11,24,111
46,"JAN 07, 2024",SAS,1,W,21,15,0.583,240,43,88,0.489,16,43,0.372,15,21,0.714,12,32,44,27,6,3,16,16,117
47,"JAN 05, 2024",WAS,1,W,20,15,0.571,240,41,77,0.532,16,33,0.485,16,23,0.696,12,40,52,31,9,1,23,19,114
48,"JAN 03, 2024",WAS,1,W,19,15,0.559,240,54,101,0.535,20,42,0.476,12,16,0.75,18,44,62,37,5,8,8,13,140
49,"JAN 01, 2024",TOR,0,L,18,15,0.545,240,43,89,0.483,12,36,0.333,23,26,0.885,6,37,43,25,9,2,9,29,121
50,"DEC 29, 2023",MIL,1,L,18,14,0.563,240,49,103,0.476,6,43,0.14,7,9,0.778,7,30,37,28,11,7,8,20,111
51,"DEC 27, 2023",DAL,0,W,18,13,0.581,240,40,92,0.435,17,43,0.395,16,23,0.696,18,39,57,33,7,4,16,21,113
52,"DEC 23, 2023",CHI,0,W,17,13,0.567,240,39,88,0.443,12,45,0.267,19,26,0.731,15,33,48,28,7,4,12,16,109
53,"DEC 21, 2023",NOP,1,L,16,13,0.552,240,41,87,0.471,17,44,0.386,5,8,0.625,6,29,35,34,4,3,11,13,104
54,"DEC 20, 2023",UTA,1,W,16,12,0.571,240,45,96,0.469,23,51,0.451,11,16,0.688,14,30,44,34,8,3,11,23,124
55,"DEC 18, 2023",HOU,1,W,15,12,0.556,265,47,97,0.485,19,48,0.396,22,34,0.647,14,24,38,29,7,8,11,25,135
56,"DEC 16, 2023",ATL,1,W,14,12,0.538,240,49,101,0.485,16,42,0.381,13,15,0.867,18,31,49,32,8,3,10,22,127
57,"DEC 14, 2023",BOS,0,L,13,12,0.52,240,40,83,0.482,11,33,0.333,16,17,0.941,9,30,39,21,7,1,16,18,107
58,"DEC 12, 2023",BOS,0,L,13,11,0.542,240,44,92,0.478,19,45,0.422,6,9,0.667,6,29,35,27,6,4,12,18,113
59,"DEC 11, 2023",ORL,0,L,13,10,0.565,240,30,85,0.353,9,40,0.225,25,33,0.758,18,30,48,15,10,3,14,23,94
60,"DEC 08, 2023",MIA,0,W,13,9,0.591,240,40,87,0.46,14,38,0.368,17,26,0.654,12,39,51,21,13,2,13,17,111
61,"DEC 06, 2023",ORL,1,W,12,9,0.571,240,46,86,0.535,14,34,0.412,15,20,0.75,10,35,45,29,5,2,15,27,121
62,"DEC 02, 2023",DET,0,W,11,9,0.55,240,44,89,0.494,10,30,0.333,12,18,0.667,8,35,43,25,11,1,11,18,110
63,"NOV 30, 2023",POR,1,L,10,9,0.526,240,38,89,0.427,7,32,0.219,12,12,1.0,14,21,35,25,12,2,17,15,95
64,"NOV 28, 2023",ATL,1,W,10,8,0.556,240,50,93,0.538,13,36,0.361,15,17,0.882,12,43,55,27,8,12,16,20,128
65,"NOV 26, 2023",TOR,1,W,9,8,0.529,240,45,97,0.464,10,31,0.323,5,6,0.833,12,37,49,29,2,5,14,18,105
66,"NOV 25, 2023",LAL,1,L,8,8,0.5,240,43,91,0.473,9,28,0.321,20,23,0.87,7,30,37,30,13,4,14,16,115
